trigger,target_id,name,ra,dec,pos_err_arcsec,enhanced,z_limit,has_position,curve_url
704155,00704155,GRB160712A,20 16 38.43,-26 57 29.4,2.1,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00704155/
703176,00703176,GRB160705A,11 12 26.25,+46 42 03.3,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00703176/
702473,00702473,BAT_Trigger_702473,,,,,,False,https://www.swift.ac.uk/xrt_curves/00702473/
702252,00702252,GRB160630A,13 13 02.05,-56 02 31.3,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00702252/
701668,00701668,BAT_Trigger_701668,12 25 46.98,+12 39 40.3,3.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00701668/
701590,00701590,BAT_Trigger_701590,19 34 55.32,+21 53 45.1,3.6,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00701590/
701503,00701503,GRB160625A,11 47 39.40,-65 08 37.0,5.8,No,,True,https://www.swift.ac.uk/xrt_curves/00701503/
701454,00701454,BAT_Trigger_701454,19 58 10.14,+35 14 57.3,4.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00701454/
701288,00701288,GRB160624A,22 00 46.27,+29 38 39.4,2.3,Yes,4.2,True,https://www.swift.ac.uk/xrt_curves/00701288/
701182,00701182,SGR 1935+2154,19 34 55.73,+21 53 47.5,2.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00701182/
690598,00690598,GRB160611A,10 57 41.74,-70 23 34.0,3.5,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00690598/
690226,00690226,BAT_Trigger_690226,17 45 40.73,-29 00 41.5,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00690226/
690197,00690197,BAT_Trigger_690197,17 45 40.55,-29 00 37.9,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00690197/
689956,00689956,BAT_Trigger_689956,17 45 40.52,-29 00 40.1,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00689956/
689597,00689597,GRB160607A,00 54 39.93,-04 56 55.0,3.6,No,2.8,True,https://www.swift.ac.uk/xrt_curves/00689597/
689353,00689353,BAT_Trigger_689353,17 45 40.62,-29 00 32.7,4.1,No,,True,https://www.swift.ac.uk/xrt_curves/00689353/
688452,00688452,GRB160601A,15 39 44.43,+64 32 24.2,3.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00688452/
687522,00687522,GRB160525B,09 57 32.28,+51 12 23.0,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00687522/
687124,00687124,SGR 1935+2154,19 34 55.66,+21 53 50.2,2.8,Yes,,True,https://www.swift.ac.uk/xrt_curves/00687124/
687123,00687123,SGR 1935+2154,19 34 55.59,+21 53 44.9,2.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/00687123/
686842,00686842,SGR 1935+2154,,,,,,False,https://www.swift.ac.uk/xrt_curves/00686842/
686761,00686761,BAT_Trigger_686761,19 34 55.44,+21 53 40.5,5.0,No,,True,https://www.swift.ac.uk/xrt_curves/00686761/
686443,00686443,BAT_Trigger_686443,,,,,,False,https://www.swift.ac.uk/xrt_curves/00686443/
685245,00685245,GRB160506A,17 43 23.70,-46 08 01.6,2.0,Yes,2.1,True,https://www.swift.ac.uk/xrt_curves/00685245/
685124,00685124,GRB160504A,11 20 17.19,+56 00 05.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00685124/
684679,00684679,GRB160501A,19 05 32.02,-17 14 26.6,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00684679/
684098,00684098,GRB160425A,18 41 18.56,-54 21 36.2,2.0,Yes,2.5,True,https://www.swift.ac.uk/xrt_curves/00684098/
683906,00683906,GRB160424A,21 17 56.41,-60 24 53.3,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00683906/
683076,00683076,GRB160417A,08 01 01.60,+07 39 45.0,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00683076/
682522,00682522,GRB160412A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00682522/
682339,00682339,GRB160411A,23 17 25.32,-40 14 32.9,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/00682339/
682269,00682269,GRB160410A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00682269/
682059,00682059,GRB160408A,08 10 29.38,+71 07 40.9,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00682059/
680655,00680655,GRB160327A,09 46 48.43,+54 00 46.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00680655/
680436,00680436,GRB160325A,01 02 36.56,-72 41 47.7,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00680436/
680017,00680017,GRB160321A,06 37 40.60,+05 44 51.3,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00680017/
679432,00679432,GRB160316A,07 55 42.48,-29 33 48.8,2.0,Yes,2.2,True,https://www.swift.ac.uk/xrt_curves/00679432/
679120,00679120,GRB160314A,07 31 09.50,+16 59 56.7,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00679120/
678929,00678929,GRB160313A,12 15 11.25,+57 17 02.5,2.1,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00678929/
678197,00678197,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00678197/
677890,00677890,BAT_Trigger_677890,18 39 38.58,+05 03 09.2,4.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00677890/
677582,00677582,IGR17091-3624,17 09 07.60,-36 24 23.2,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00677582/
677495,00677495,GRB160303A,11 14 48.17,+22 44 33.0,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00677495/
676595,00676595,GRB160228A,07 09 15.90,+26 55 54.0,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00676595/
676423,00676423,GRB160227A,12 59 13.41,+78 40 46.2,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00676423/
675998,00675998,GRB160225A,10 56 54.68,+53 40 10.5,3.5,No,2.7,True,https://www.swift.ac.uk/xrt_curves/00675998/
674670,00674670,GRB160220A,15 47 48.42,-18 33 53.5,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00674670/
673978,00673978,GRB160216A,20 46 44.61,-71 32 52.7,3.9,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00673978/
672897,00672897,BAT_Trigger_672897,,,,,,False,https://www.swift.ac.uk/xrt_curves/00672897/
672525,00672525,GRB160203A,10 47 48.27,-24 47 19.2,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00672525/
671828,00671828,GRB160127A,15 03 55.80,+00 04 23.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00671828/
671447,00671447,GRB160123A,10 01 15.02,-33 46 31.1,2.1,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00671447/
671231,00671231,GRB160121A,07 16 21.23,-23 35 32.3,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00671231/
671014,00671014,GRB160119A,14 07 41.14,+20 27 42.8,3.6,No,4.2,True,https://www.swift.ac.uk/xrt_curves/00671014/
670800,00670800,GRB160117B,08 48 46.78,-16 22 01.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00670800/
669319,00669319,GRB160104A,05 07 11.10,+11 19 25.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00669319/
668879,00668879,BAT_Trigger_668879,,,,,,False,https://www.swift.ac.uk/xrt_curves/00668879/
668877,00668877,BAT_Trigger_668877,20 24 03.73,+33 51 59.6,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00668877/
668689,00668689,GRB151229A,21 57 28.85,-20 43 56.9,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00668689/
668641,00668641,GRB151228B,22 57 41.92,+08 04 51.7,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00668641/
668097,00668097,V404 Cyg,20 24 04.16,+33 51 59.7,4.6,No,,True,https://www.swift.ac.uk/xrt_curves/00668097/
667392,00667392,GRB151215A,06 14 20.19,+35 30 58.7,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00667392/
666931,00666931,GRB151210A,04 20 28.26,-71 15 03.2,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00666931/
666378,00666378,GRB151205B,,,,,,False,https://www.swift.ac.uk/xrt_curves/00666378/
666352,00666352,GRB151205A,15 17 09.36,+35 44 38.4,2.0,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00666352/
665268,00665268,GRB151127A,01 17 54.31,-82 46 16.0,2.4,Yes,,True,https://www.swift.ac.uk/xrt_curves/00665268/
664078,00664078,GRB151118A,03 48 41.08,+65 54 04.1,2.1,Yes,2.5,True,https://www.swift.ac.uk/xrt_curves/00664078/
663490,00663490,GRB151114A,08 03 46.40,-61 01 39.9,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00663490/
663179,00663179,GRB151112A,00 08 13.60,-61 39 45.3,3.6,No,4.0,True,https://www.swift.ac.uk/xrt_curves/00663179/
663164,00663164,BAT_Trigger_663164,,,,,,False,https://www.swift.ac.uk/xrt_curves/00663164/
663074,00663074,GRB151111A,03 47 22.84,-44 09 41.3,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00663074/
662330,00662330,GRB151031A,05 32 47.19,-39 07 18.6,2.1,Yes,4.1,True,https://www.swift.ac.uk/xrt_curves/00662330/
662086,00662086,BAT_Trigger_662086,02 34 06.72,-35 23 07.7,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00662086/
661869,00661869,GRB151027B,05 04 52.67,-06 27 00.4,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/00661869/
661253,00661253,GRB151023A,18 03 56.31,-08 18 59.8,2.7,Yes,2.7,True,https://www.swift.ac.uk/xrt_curves/00661253/
661036,00661036,GRB151022A,23 16 47.25,+55 48 42.9,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00661036/
660671,00660671,GRB151021A,22 30 35.09,-33 11 56.7,3.6,No,3.7,True,https://www.swift.ac.uk/xrt_curves/00660671/
658045,00658045,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00658045/
657750,00657750,GRB151006A,09 49 42.25,+70 30 09.7,2.3,Yes,2.2,True,https://www.swift.ac.uk/xrt_curves/00657750/
657564,00657564,GRB151004A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00657564/
657321,00657321,GRB151001B,22 27 21.23,+64 41 36.4,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00657321/
657286,00657286,GRB151001A,15 34 54.94,+10 58 00.8,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00657286/
656604,00656604,GRB150925A,15 10 08.14,-19 37 57.1,2.1,Yes,4.5,True,https://www.swift.ac.uk/xrt_curves/00656604/
655721,00655721,GRB150915A,21 18 38.13,-34 54 47.3,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00655721/
655262,00655262,GRB150911A,04 29 44.16,+05 44 08.0,2.0,Yes,4.2,True,https://www.swift.ac.uk/xrt_curves/00655262/
654803,00654803,GRB150907B,17 01 13.74,-63 47 08.1,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00654803/
653978,00653978,GRB150831B,18 04 09.44,-27 15 32.8,3.7,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00653978/
653838,00653838,GRB150831A,14 44 05.83,-25 38 08.5,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00653838/
652847,00652847,GRB150821A,22 47 39.13,-57 53 36.9,3.5,No,2.5,True,https://www.swift.ac.uk/xrt_curves/00652847/
652824,00652824,BAT_Trigger_652824,,,,,,False,https://www.swift.ac.uk/xrt_curves/00652824/
652643,00652643,GRB150819A,02 49 20.03,+09 48 26.9,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00652643/
652334,00652334,GRB150817A,16 38 31.92,-12 03 10.8,2.4,Yes,4.0,True,https://www.swift.ac.uk/xrt_curves/00652334/
652046,00652046,BAT_Trigger_652046,,,,,,False,https://www.swift.ac.uk/xrt_curves/00652046/
651882,00651882,GRB150811A,19 25 21.40,-15 25 31.3,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00651882/
650977,00650977,GRB150801B,05 31 51.88,-05 23 20.0,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00650977/
650617,00650617,GRB150728A,19 28 54.43,+33 54 59.0,3.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00650617/
650141,00650141,GRB150724A,06 30 14.41,-19 09 52.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00650141/
649916,00649916,GRB150722A,14 33 06.67,-35 11 47.0,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00649916/
649706,00649706,GRB150720A,07 58 19.45,-28 15 44.2,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00649706/
649113,00649113,BAT_Trigger_649113,18 41 19.39,-04 56 10.3,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00649113/
648601,00648601,GRB150711A,14 46 30.42,-35 27 23.0,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00648601/
648437,00648437,GRB150710A,12 57 53.02,+14 19 05.4,3.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00648437/
648422,00648422,BAT_Trigger_648422,,,,,,False,https://www.swift.ac.uk/xrt_curves/00648422/
647642,00647642,BAT_Trigger_647642,,,,,,False,https://www.swift.ac.uk/xrt_curves/00647642/
646786,00646786,GRB150626B,12 30 31.87,+66 46 19.9,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00646786/
646603,00646603,GRB150626A,07 25 20.74,-37 46 49.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00646603/
644259,00644259,GRB150616A,20 58 52.02,-53 23 34.7,3.5,No,2.2,True,https://www.swift.ac.uk/xrt_curves/00644259/
643949,00643949,BAT_Trigger_643949,20 24 03.97,+33 52 01.8,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00643949/
643833,00643833,GRB150615A,07 10 15.45,-22 26 58.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00643833/
643078,00643078,BAT_Trigger_643078,,,,,,False,https://www.swift.ac.uk/xrt_curves/00643078/
642620,00642620,GRB150607A,09 19 56.85,+68 26 06.9,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00642620/
642453,00642453,GRB150604A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00642453/
642018,00642018,GRB150530A,21 50 02.61,+57 30 58.9,3.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00642018/
641698,00641698,GRB150527A,19 15 50.39,+04 12 04.7,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00641698/
641332,00641332,BAT_Trigger_641332,,,,,,False,https://www.swift.ac.uk/xrt_curves/00641332/
639278,00639278,GRB150428B,19 30 33.07,+04 07 31.4,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00639278/
639275,00639275,BAT_Trigger_639275,12 34 09.33,+06 57 07.6,3.7,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00639275/
639199,00639199,BAT_Trigger_639199,16 41 51.05,-45 32 27.9,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00639199/
638946,00638946,GRB150424A,10 09 13.40,-26 37 51.8,2.1,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00638946/
638808,00638808,GRB150423A,14 46 18.97,+12 17 01.2,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00638808/
638589,00638589,BAT_Trigger_638589,,,,,,False,https://www.swift.ac.uk/xrt_curves/00638589/
638217,00638217,BAT_Trigger_638217,,,,,,False,https://www.swift.ac.uk/xrt_curves/00638217/
637807,00637807,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00637807/
636005,00636005,GRB150323C,12 50 28.05,+50 11 30.4,2.1,Yes,4.0,True,https://www.swift.ac.uk/xrt_curves/00636005/
635887,00635887,GRB150323A,08 32 42.96,+45 27 49.6,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00635887/
635796,00635796,GRB150322F,,,,,,False,https://www.swift.ac.uk/xrt_curves/00635796/
635792,00635792,GRB150322C,,,,,,False,https://www.swift.ac.uk/xrt_curves/00635792/
634200,00634200,GRB150309A,18 28 22.13,+86 25 46.6,3.6,No,3.4,True,https://www.swift.ac.uk/xrt_curves/00634200/
633180,00633180,GRB150301B,05 56 40.03,-57 58 10.0,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00633180/
633173,00633173,BAT_Trigger_633173,,,,,,False,https://www.swift.ac.uk/xrt_curves/00633173/
633105,00633105,BAT_Trigger_633105,,,,,,False,https://www.swift.ac.uk/xrt_curves/00633105/
632180,00632180,GRB150222A,13 15 08.82,-12 09 06.3,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00632180/
632158,00632158,BAT_Trigger_632158,19 34 55.57,+21 53 50.4,2.3,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00632158/
630876,00630876,GRB150212A,19 01 55.27,+47 21 57.6,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00630876/
630714,00630714,GRB150211A,16 59 26.04,+55 23 33.1,3.5,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00630714/
629693,00629693,GRB150204A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00629693/
629578,00629578,GRB150203A,06 33 35.81,+06 57 11.5,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00629578/
629547,00629547,GRB150202A,02 36 54.59,-33 08 54.2,2.0,Yes,3.0,True,https://www.swift.ac.uk/xrt_curves/00629547/
628458,00628458,BAT_Trigger_628458,,,,,,False,https://www.swift.ac.uk/xrt_curves/00628458/
627170,00627170,GRB150120B,02 37 10.25,+08 04 41.6,2.7,Yes,,True,https://www.swift.ac.uk/xrt_curves/00627170/
627137,00627137,GRB150120A,00 41 16.49,+33 59 39.7,2.2,Yes,3.3,True,https://www.swift.ac.uk/xrt_curves/00627137/
624606,00624606,GRB150110B,19 17 30.03,+32 31 24.3,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00624606/
623368,00623368,GRB150103A,08 46 39.92,-48 53 10.6,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00623368/
623158,00623158,GRB150101A,20 50 24.91,+36 43 60.0,3.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00623158/
622476,00622476,GRB141225A,09 15 06.77,+33 47 30.7,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00622476/
622006,00622006,GRB141221A,13 13 08.74,+08 12 18.2,2.2,Yes,2.7,True,https://www.swift.ac.uk/xrt_curves/00622006/
621915,00621915,GRB141220A,13 00 16.25,+32 07 54.0,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00621915/
621229,00621229,GRB141212A,02 36 29.91,+18 08 46.4,3.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00621229/
620090,00620090,GRB141130A,14 51 17.30,+47 19 12.0,2.8,Yes,,True,https://www.swift.ac.uk/xrt_curves/00620090/
618673,00618673,GRB141115A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00618673/
618402,00618402,BAT_Trigger_618402,,,,,,False,https://www.swift.ac.uk/xrt_curves/00618402/
618134,00618134,BAT_Trigger_618134,09 02 28.65,-40 24 15.2,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00618134/
618032,00618032,GRB141109B,14 49 13.00,+73 07 52.1,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00618032/
617149,00617149,GRB141031B,23 47 37.24,+41 21 07.7,2.4,Yes,,True,https://www.swift.ac.uk/xrt_curves/00617149/
617110,00617110,GRB141031A,08 34 25.95,-59 10 06.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00617110/
616061,00616061,GRB141022A,16 07 28.70,-72 07 31.4,2.1,Yes,3.0,True,https://www.swift.ac.uk/xrt_curves/00616061/
615873,00615873,GRB141020A,14 59 59.26,+55 18 49.3,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00615873/
615399,00615399,GRB141015A,05 50 04.19,+18 19 46.7,4.0,No,,True,https://www.swift.ac.uk/xrt_curves/00615399/
614415,00614415,GRB141005A,19 24 22.28,+36 05 41.6,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00614415/
614390,00614390,GRB141004A,05 06 56.03,+12 49 11.2,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00614390/
614193,00614193,GRB141002A,10 46 28.15,-60 33 51.6,4.1,No,,True,https://www.swift.ac.uk/xrt_curves/00614193/
614094,00614094,GRB140930B,00 25 23.46,+24 17 41.3,2.0,Yes,4.6,True,https://www.swift.ac.uk/xrt_curves/00614094/
613775,00613775,GRB140927A,19 27 10.12,-65 23 34.7,3.6,No,3.6,True,https://www.swift.ac.uk/xrt_curves/00613775/
613516,00613516,BAT_Trigger_613516,09 01 22.82,-40 27 47.8,5.0,No,,True,https://www.swift.ac.uk/xrt_curves/00613516/
613160,00613160,GRB140919A,14 46 08.93,-32 10 34.0,3.5,No,4.0,True,https://www.swift.ac.uk/xrt_curves/00613160/
612804,00612804,GRB140916A,02 41 35.98,-39 41 11.4,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00612804/
611933,00611933,GRB140907A,03 12 35.06,+46 36 18.2,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00611933/
611599,00611599,BAT_Trigger_611599,,,,,,False,https://www.swift.ac.uk/xrt_curves/00611599/
610501,00610501,GRB140824A,13 46 28.08,+33 17 36.3,2.0,Yes,3.5,True,https://www.swift.ac.uk/xrt_curves/00610501/
609885,00609885,GRB140818B,18 04 32.47,-01 23 12.4,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00609885/
609736,00609736,GRB140817A,08 29 03.30,+58 11 23.0,2.1,Yes,2.2,True,https://www.swift.ac.uk/xrt_curves/00609736/
609694,00609694,BAT_Trigger_609694,,,,,,False,https://www.swift.ac.uk/xrt_curves/00609694/
609139,00609139,GRB140810A,18 48 16.86,-02 25 25.1,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00609139/
607742,00607742,GRB140730A,03 45 35.56,-66 32 44.0,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00607742/
607506,00607506,BAT_Trigger_607506,,,,,,False,https://www.swift.ac.uk/xrt_curves/00607506/
607399,00607399,BAT_Trigger_607399,18 08 39.31,-20 24 41.6,2.5,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00607399/
605612,00605612,GRB140719A,11 26 24.14,-50 08 05.7,2.3,Yes,4.0,True,https://www.swift.ac.uk/xrt_curves/00605612/
604232,00604232,GRB140713A,18 44 25.39,+59 38 00.8,2.0,Yes,2.2,True,https://www.swift.ac.uk/xrt_curves/00604232/
604111,00604111,BAT_Trigger_604111,,,,,,False,https://www.swift.ac.uk/xrt_curves/00604111/
603954,00603954,GRB140710A,02 44 16.27,+35 29 57.9,2.2,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00603954/
603866,00603866,GRB140709B,09 44 13.10,+63 31 46.8,2.0,Yes,3.0,True,https://www.swift.ac.uk/xrt_curves/00603866/
603810,00603810,GRB140709A,20 18 39.37,+51 13 22.8,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00603810/
603587,00603587,GRB140706A,03 17 10.78,-38 03 05.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00603587/
603488,00603488,GRB140705A,19 34 55.68,+21 53 49.4,2.4,Yes,,True,https://www.swift.ac.uk/xrt_curves/00603488/
602884,00602884,GRB140629A,16 35 54.42,+41 52 37.1,2.0,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00602884/
602803,00602803,GRB140628A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00602803/
602668,00602668,BAT_Trigger_602668,,,,,,False,https://www.swift.ac.uk/xrt_curves/00602668/
602604,00602604,GRB140626A,05 09 29.73,-82 37 55.8,4.0,No,,True,https://www.swift.ac.uk/xrt_curves/00602604/
602278,00602278,GRB140622A,21 08 41.59,-14 25 09.7,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00602278/
602080,00602080,GRB140619A,01 48 25.88,-39 15 33.6,3.7,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00602080/
601662,00601662,GRB140614B,21 30 31.51,+14 55 47.6,2.0,Yes,2.4,True,https://www.swift.ac.uk/xrt_curves/00601662/
601646,00601646,GRB140614A,15 24 41.29,-79 07 44.5,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00601646/
601259,00601259,GRB140610A,19 05 04.37,+03 54 26.7,4.1,No,,True,https://www.swift.ac.uk/xrt_curves/00601259/
600114,00600114,BAT_Trigger_600114,00 41 43.11,+41 34 24.2,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00600114/
599860,00599860,BAT_Trigger_599860,03 33 36.41,-36 08 22.3,2.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00599860/
599287,00599287,GRB140518A,15 09 00.50,+42 25 05.7,2.0,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/00599287/
599188,00599188,GRB140516A,16 51 57.37,+39 57 41.5,2.7,Yes,,True,https://www.swift.ac.uk/xrt_curves/00599188/
599037,00599037,GRB140515A,12 24 15.45,+15 06 16.1,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00599037/
598819,00598819,GRB140512A,19 17 28.62,-15 05 41.9,3.6,No,3.9,True,https://www.swift.ac.uk/xrt_curves/00598819/
598497,00598497,GRB140509A,03 06 22.86,-62 38 21.9,2.0,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/00598497/
598284,00598284,GRB 140506A,18 27 06.33,-55 38 10.6,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00598284/
597860,00597860,GRB140502B,,,,,,False,https://www.swift.ac.uk/xrt_curves/00597860/
597841,00597841,GRB140502A,21 16 45.14,+48 58 12.1,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00597841/
597722,00597722,GRB140430A,06 51 44.46,+23 01 22.7,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/00597722/
597570,00597570,SGR 1806-20,18 08 39.40,-20 24 43.8,4.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00597570/
597519,00597519,BAT_Trigger_597519,,,,,,False,https://www.swift.ac.uk/xrt_curves/00597519/
596901,00596901,GRB140423A,13 09 09.47,+49 50 31.9,3.5,No,3.5,True,https://www.swift.ac.uk/xrt_curves/00596901/
596641,00596641,GRB140421A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00596641/
596426,00596426,GRB140419A,08 27 57.16,+46 14 23.5,2.3,Yes,3.7,True,https://www.swift.ac.uk/xrt_curves/00596426/
595608,00595608,GRB140412A,09 39 53.42,-65 49 18.9,2.4,Yes,2.7,True,https://www.swift.ac.uk/xrt_curves/00595608/
595345,00595345,BAT_Trigger_595345,,,,,,False,https://www.swift.ac.uk/xrt_curves/00595345/
595162,00595162,BAT_Trigger_595162,,,,,,False,https://www.swift.ac.uk/xrt_curves/00595162/
595141,00595141,GRB140408A,19 22 51.91,-12 35 44.7,2.4,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00595141/
594286,00594286,BAT_Trigger_594286,,,,,,False,https://www.swift.ac.uk/xrt_curves/00594286/
594081,00594081,GRB140331A,08 59 27.43,+02 43 02.0,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00594081/
593433,00593433,BAT_Trigger_593433,,,,,,False,https://www.swift.ac.uk/xrt_curves/00593433/
